chatId,authorName,avatar,content,attachments,date,referenceMessage,referenceMessageDate,referenceMessageAuthor
1412691036504981584,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"⚫︎使い方

楽天アフィ＆Amazon関係のリサーチ部屋です。

参考になりそうな
・アカウント
・投稿
・商品
のリンクをひたすら貼っていってください！

リサーチネタが流れてしまうので会話のやり取りは禁止❌です。

もし話したい場合は、
【メッセージ長押し→メッセージのリンクコピー】などで
どの投稿についてか分かるようにして
<#1346699278449512549> の部屋でやり取りお願いします！
（転送でもOK）

もしくは、メッセージ長押しでスレッドを作成してそこで会話してください！

忘れてて会話してしまった場合はそのままでOKです。（わたしも忘れてる時あるのでw）


【注意事項】

・内容に関わらず丸パクリは禁止。あくまで参考にしてください。
・この部屋で得た情報を利用したことで起きたトラブルには一切対応しません。


ジャンルの性質上、パクリの境界線が難しいですが、

・文章を一字一句真似する
・商品を紹介するタイミングが同じ
・ツリー投稿で全ての商品がかぶる
・一つのアカウントの投稿を全て参考にする

などはパクりと見受けられやすいので気をつけましょう🙇‍♀️

読んだらスタンプください！",,2025/09/03 15:49,,,
1412691086735835196,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,,,2025/09/03 15:50,,,
1412740082984812565,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"いくらちゃんが作ってくれたスプシこちらにも共有します！感謝🥰

https://docs.google.com/spreadsheets/d/1gZK0239NMxHgAnKOIl_KD7t0LjBbahG2eKfQQzDqAZo/edit?usp=sharing",,2025/09/03 19:04,,,
1412745497835339816,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,スプシ見づらい人のためにコピペでこちらにも載せさせてもらいます！,,2025/09/03 19:26,,,
1412745596309213195,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"ファッション

ハッピー・マリア 
https://www.threads.com/@happy______maria

＃クセかわ    
https://www.threads.com/@kusekawa_ii

aco.🫧    
https://www.threads.com/@aco_sukinaheya

40代のクローゼット。  
https://www.threads.com/@40_closet

推ししか載せないミナコ   
https://www.threads.com/@minako_oshi

ゆるリボン    
https://www.threads.com/@yururibon

空    
https://www.threads.com/@kuuuu_san

キュン・チャン   
https://www.threads.com/@kyunchan_room

きれいめたまこ | 時短ママコーデ    https://www.threads.com/@kireime.tamako

Fashion Junkie 
 https://www.threads.com/@cafelate___oat

なな🍒
https://www.threads.com/@nana_nana_415

タコハイちゃん   
https://www.threads.com/@_takohaichan

アメリ | 暮らしにひとさじ    https://www.threads.com/@ameri_life_fashion

おまめ⌇“大人かわいい”ママの味方♡    https://www.threads.com/@_omame_chan_",,2025/09/03 19:26,,,
1412746067749113976,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"美容

ぬんちゃん｜都内美容クリニック勤務    
https://www.threads.com/@nun___chan

リナ｜カマばっか美容室    
https://www.threads.com/@rina.kamasalon

れいか⌇美容ナース    
https://www.threads.com/@reika_biyou

ゆう@美肌オバケ    
https://www.threads.com/@yu_bihadaobake

ナミ|美容部員
https://www.threads.com/@nami.biyou

ぴよ｜元美容ナース    
https://www.threads.com/@piyo.biyou

がちレビュ子｜元美容部員の美容図鑑    
https://www.threads.com/@biyou_biyou123

ちいママ｜脱ファンデ計画   
 https://www.threads.com/@chiimama_cute",,2025/09/03 19:28,,,
1412746261919957064,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"インテリア・雑貨

ぱんきち
https://www.threads.com/@pangasuki93

トキメキ沼子。    
https://www.threads.com/@tokimeki_numako

暮らしのおみそ。
 https://www.threads.com/@omiso_room

理想の暮らしと私。  
 https://www.threads.com/@life_wts

HELLO
https://www.threads.com/@hello.life.style

まーこ｜ナチュ沼探検隊🌿    https://www.threads.com/@maaako_natunuma

MUSE
https://www.threads.com/@inkmu_se",,2025/09/03 19:29,,,
1412746481341042718,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"育児

ﾁﾝﾊﾟﾝﾏﾝ🦧0-1歳限界育児
https://www.threads.com/@chinpan_0ybaby

あおい𓂃𓎤𓅮
https://www.threads.com/@rt_78rr

イヤイヤ期の召使い
https://www.threads.com/@iyaiya_ikuji_hack

元先生ぽっか 〻 小学生ママの味方    
https://www.threads.com/@pokka_mama

ママのお財布守り隊👛    
https://www.threads.com/@mamasaifu_mamoru",,2025/09/03 19:30,,,
1412746759544770580,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"ーーーー

ここから先はみなさん見つけたタイミングで共有お願いします🙏",,2025/09/03 19:31,,,
1412747682765869066,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"左脳ちゃん

https://www.threads.com/@sanochan_3sai?igshid=NTc4MTIwNjQ2YQ==",https://media.discordapp.net/attachments/1412686716472524870/1412747682925121597/IMG_7848.png?ex=6984724f&is=698320cf&hm=87f15e7e28fabd168ba12ef63147e21cf02147ad00e44de37ebf9a617f6b9a63&,2025/09/03 19:34,,,
